x_values,y_values,count,word,Cluster,Silhouette
1.6498094,-0.17254552,63.0,smart,C1,0.6521634899020549
0.21503419,-0.020249285,10.0,simple,C2,0.7102118404815154
1.5687754,-0.060778704,49.0,idea,C1,0.6404599028311122
0.2896925,-0.024697563,12.0,wrote,C2,0.7133465062634388
0.704123,-0.07257653,32.0,hollergram,C2,0.6868494427765387
1.5893188,-0.13455383,51.0,day,C1,0.6453655419793514
0.75758237,0.0023251243,20.0,plus,C2,0.6901983434983361
1.1794078,-0.06981985,30.0,mean,C2,0.5368126935088186
0.3835099,-0.052735876,22.0,stock,C2,0.711645056140058
0.8827562,0.11216601,44.0,excited,C2,0.6276722119977851
1.9448355,-0.07818192,64.0,meet,C1,0.6701724656733978
4.1876173,-0.27397892,140.0,show,C5,0.6574708992027416
0.058986705,-0.04790395,10.0,galaxy,C2,0.7000955495879746
2.6758256,-0.2148768,107.0,still,C1,0.5673456104934335
0.45808277,-0.07006336,18.0,running,C2,0.7103203792309627
1.2678208,-0.021963047,38.0,fail,C1,0.5260939980992784
2.3023114,-0.076387346,89.0,find,C1,0.6634568404242325
1.6380975,-0.06005354,49.0,start,C1,0.6483764567742749
4.7511845,-0.32424605,401.0,party,C5,0.6248192618836662
3.6036708,-0.38305902,229.0,come,C5,0.6569629230489058
1.699736,-0.085148185,52.0,foursquare,C1,0.6572658529301176
4.3934846,0.12609361,153.0,game,C5,0.635125745356282
3.8271277,-0.3669222,146.0,best,C5,0.6557570948025445
2.1558888,-0.09183623,80.0,looking,C1,0.6688414270794474
0.29659492,0.0041637355,18.0,gotta,C2,0.712101689688871
3.1570432,-0.2934194,146.0,love,C5,0.6163216833658358
0.61332786,-0.029586786,20.0,calendar,C2,0.7070965012781281
0.10009267,-0.022775946,10.0,featuring,C2,0.7038848655499144
3.4840248,-0.24469125,122.0,case,C5,0.6287374621745443
4.054464,-0.20828441,266.0,check,C5,0.6574839370193774
0.47077063,-0.0034029318,23.0,haha,C2,0.7114370230125354
0.6976477,-0.050895967,22.0,holler,C2,0.6977061514405178
0.6947958,-0.06531414,22.0,gram,C2,0.6963135670168555
2.232751,-0.2299091,98.0,itunes,C1,0.6518492133584749
4.232746,-0.2365583,1528.0,store,C4,0.5
2.6172662,0.074747585,104.0,coming,C1,0.6032933951984958
1.2160975,-0.121341236,44.0,weekend,C1,0.5324805277135493
2.2663703,-0.07498794,78.0,many,C1,0.6666909788864362
3.9373012,-0.49628964,156.0,user,C5,0.6502158972432842
2.6725078,-0.18972942,89.0,hour,C1,0.6012982989826502
0.68895656,-0.007893841,31.0,late,C2,0.6927343912441051
0.29149485,-0.042192075,11.0,sunday,C2,0.712317626344756
1.0422007,-0.061701775,43.0,morning,C2,0.5801972828676955
0.36187333,-0.009105945,18.0,added,C2,0.7141968026922199
1.0546224,-0.074502684,25.0,flight,C2,0.607393869851586
4.0440135,-0.25600594,231.0,people,C5,0.6660240441326106
0.58512425,-0.04101546,18.0,plane,C2,0.7089204038661544
0.8268651,-0.06961225,21.0,airport,C2,0.6764172977021051
0.31567454,-0.026227588,11.0,downloaded,C2,0.7137037541478009
0.65758365,0.008013768,21.0,done,C2,0.7009654377393802
1.6086525,-0.0873097,50.0,must,C1,0.6480913260864908
1.0036613,-0.015398657,28.0,review,C2,0.6294895166051732
1.9305129,-0.09311797,64.0,sure,C1,0.6705392415676448
2.983376,-0.07427495,105.0,event,C5,0.4858040088254138
1.306629,-0.07069776,42.0,website,C1,0.5666343304757204
2.8287396,-0.009690305,111.0,really,C1,0.5465163789839196
2.0168169,-0.108885914,105.0,photo,C1,0.6568097602009308
2.0747592,-0.12967204,82.0,nice,C1,0.6686163432069401
0.4660552,0.0077350046,18.0,enjoying,C2,0.7122502225613293
0.87487835,-0.07479418,21.0,change,C2,0.6656967360730927
0.96179146,-0.03593116,41.0,gowalla,C2,0.6211728680530229
1.0088129,-0.06578121,32.0,forward,C2,0.6168138164044167
0.85087293,-0.09590157,28.0,seeing,C2,0.661908821969693
1.465817,0.086253695,59.0,else,C1,0.5911064085158236
0.2391346,-0.024121298,11.0,hoping,C2,0.7114513743191662
1.8421725,-0.12825362,67.0,someone,C1,0.6680874811825511
0.6706216,-0.056955375,25.0,started,C2,0.6984773326450778
2.491411,-0.2233271,112.0,austin,C1,0.596906268384107
1.5613174,0.0023838128,51.0,group,C1,0.6286987417224545
3.0784097,-0.06693257,152.0,look,C5,0.5903894045811776
4.905951,-0.094086334,308.0,like,C5,0.641650492775064
3.550182,-0.14479734,220.0,going,C5,0.6559217384110112
1.482364,-0.10210789,46.0,rock,C1,0.6264485586819687
2.0186112,-0.055789005,92.0,update,C1,0.662512891301461
0.36866713,-0.022046011,14.0,push,C2,0.7150339566894439
2.2853765,-0.1385726,89.0,tonight,C1,0.6640426759710093
3.3821468,-0.1714431,121.0,right,C5,0.6139995643351988
2.8161473,-0.25285277,104.0,team,C1,0.530640906919542
0.39458767,-0.014187735,15.0,leave,C2,0.714983543703033
1.0379314,-0.053746633,36.0,home,C2,0.5994493094770996
0.64885634,-0.012017906,26.0,register,C2,0.7010234818121086
1.9588598,-0.25808188,118.0,anyone,C1,0.6394263056975494
3.8252742,-0.27603206,177.0,want,C5,0.6683237303274038
1.8273387,-0.16215323,67.0,sell,C1,0.6649951595988964
0.5888697,-0.1253308,36.0,bought,C2,0.6818330781400842
3.2006848,3.2630048,683.0,launch,C3,0.6886796939687028
2.6705678,3.579378,297.0,major,C3,0.6902419353963927
3.7836735,4.3063135,663.0,social,C3,0.7026999335641684
3.4207864,4.2524476,467.0,network,C3,0.7105704309733688
3.1507554,4.0290985,354.0,called,C3,0.7042996947912843
3.717602,4.2062535,587.0,circle,C3,0.7095295777036115
2.338049,3.2956865,237.0,possibly,C3,0.6635769950573543
3.5824661,3.0003145,577.0,today,C3,0.6843154996604475
3.3825767,-0.18644863,168.0,first,C5,0.6483395911326175
3.6711447,-0.4883397,448.0,line,C5,0.6045633865695862
0.15796773,0.013580839,10.0,spin,C2,0.7060236522852117
1.3431276,0.023630688,38.0,play,C1,0.5472206811732445
0.3231083,-0.027592134,14.0,concept,C2,0.7143212063281335
3.3827362,-0.27589494,150.0,music,C5,0.6431494337631581
1.3163126,-0.06650415,31.0,discovery,C1,0.5424608186539234
-0.025839854,0.08341411,10.0,false,C2,0.688631764918312
0.3837851,0.13495336,17.0,alarm,C2,0.6888744012467454
0.8553798,0.1311018,36.0,probably,C2,0.6394424398481529
1.6670697,-0.15784307,78.0,ever,C1,0.6536419244514832
1.4690968,1.2937418,98.0,circles,C1,0.5030439838815022
0.22145115,-0.033145558,10.0,force,C2,0.7101552919421588
0.49317133,-0.04898581,13.0,print,C2,0.7119907152803604
1.7170285,0.43819386,56.0,medium,C1,0.5474179270491151
2.2404501,-0.20925687,70.0,night,C1,0.6623583444614578
0.08006348,-0.010182918,13.0,putting,C2,0.7028550612884668
0.61898273,-0.03385748,19.0,flash,C2,0.7068003379303536
1.4161005,0.32568836,224.0,downtown,C1,0.5509980822048567
0.95964926,-0.09904428,46.0,hootsuite,C2,0.6001557925447698
3.845598,-0.48110905,350.0,mobile,C5,0.6302384650792272
1.9975824,-0.3140796,98.0,blackberry,C1,0.6424149122879844
2.161079,-0.081454016,81.0,getting,C1,0.6682472331105126
2.378666,-0.12056384,84.0,friend,C1,0.659820792237367
1.4330504,-0.22110063,75.0,long,C1,0.6174832091435061
3.8871992,-0.11881056,175.0,think,C5,0.6652334297681047
2.3855906,-0.06630193,108.0,take,C1,0.6343814740586479
4.419849,-0.17867574,177.0,make,C5,0.6638706304286598
0.25375047,-0.012151761,12.0,answer,C2,0.7121006292445027
3.5712223,-0.23680499,115.0,using,C5,0.6263639451725029
0.3134309,-0.046281006,25.0,zazzlesxsw,C2,0.709370742479736
0.7519831,-0.11500297,49.0,mashable,C2,0.6455792966288827
3.406372,-0.13046125,134.0,video,C5,0.6264666408504729
0.088859975,-0.012423679,10.0,gadgets,C2,0.7032026212808007
0.9917438,-0.27044633,69.0,ubersocial,C1,0.4916144950128034
1.2874198,-0.35011983,69.0,includes,C1,0.5683122850723888
1.3721044,-0.28185275,69.0,uberguide,C1,0.5954084011080156
1.3575218,-0.23773552,54.0,sponsored,C1,0.5901572924714106
3.0467563,-0.4644768,255.0,open,C5,0.6248887277444152
1.4883821,-0.005904818,36.0,access,C1,0.5983623216112313
0.061063863,-0.019069573,11.0,waited,C2,0.7015036995918376
2.0136786,-0.050001573,54.0,hand,C1,0.6656350179244581
0.11201441,0.027936533,10.0,hobo,C2,0.7023161180711218
1.4149219,0.32729137,256.0,opening,C1,0.5438097171324934
-0.034500625,-0.03384343,13.0,midnight,C2,0.6945492881388307
3.761203,0.007340722,114.0,say,C5,0.6119101745244518
0.6237275,-0.02697851,15.0,publishing,C2,0.7064055004615324
2.23538,0.16644964,72.0,platform,C1,0.6349735958389736
2.2351236,-0.13594009,64.0,help,C1,0.6672185766631693
0.3644196,-0.025629206,12.0,account,C2,0.7146684331309148
1.189197,-0.08195914,34.0,musedchat,C1,0.48169525140559644
0.9343104,-0.07180905,31.0,classical,C2,0.6425044584296713
0.78297114,-0.037821956,33.0,newtwitter,C2,0.6781135721029827
3.473236,-0.39627382,147.0,location,C5,0.6407244936164782
2.0056627,-0.17015816,59.0,based,C1,0.666262743908404
2.4402788,-0.111087896,74.0,fast,C1,0.6598243188519601
2.2513611,-0.18700516,102.0,future,C1,0.6508796494348127
0.74459064,-0.08949569,45.0,connect,C2,0.6595054298995382
3.0033147,-0.31740424,89.0,digital,C5,0.49132942809045027
1.1274666,-0.21845905,47.0,physical,C1,0.5011675079465778
2.3487697,-0.25383162,92.0,world,C1,0.6410222335225764
1.2849141,-0.07619641,39.0,talking,C1,0.5509116430004756
1.0675073,-0.05318607,19.0,system,C2,0.6126685844748102
3.8882005,-0.21045987,138.0,tweet,C5,0.6569847515129181
1.137244,-0.14743188,41.0,speak,C1,0.4828434428833332
0.39074224,-0.08386049,23.0,mark,C2,0.7068418284749655
0.36488488,-0.10904891,26.0,belinsky,C2,0.700346713899187
4.0532694,-0.19238128,159.0,panel,C5,0.6660216243376648
1.8274982,-0.1104144,56.0,stop,C1,0.6660814010376247
1.0805523,-0.026442826,37.0,chance,C2,0.5815270141776038
0.8227623,-0.0117601305,22.0,kawasaki,C2,0.680095982316233
4.055658,-0.1647131,144.0,talk,C5,0.6597075433050524
0.88203806,-0.06139596,31.0,internet,C2,0.6582814730037316
4.0574565,0.00435655,155.0,search,C5,0.6499595453628293
1.7577009,-0.27646184,95.0,heard,C1,0.6390749111166034
0.95783585,-0.042414423,31.0,pic,C2,0.6392559253194121
2.0848217,-0.059519164,74.0,already,C1,0.6691661049251452
3.5970347,-0.20163819,126.0,would,C5,0.6390069568167662
1.3926554,0.3910037,72.0,interesting,C1,0.5225465181854723
0.67858666,-0.06928704,27.0,actually,C2,0.6947038083949695
-0.14968523,-0.026530549,10.0,insane,C2,0.6865775760413334
0.31369233,-0.031226339,16.0,agree,C2,0.7138769092504755
1.0286484,-0.050040938,29.0,town,C2,0.6162972450337838
0.39803573,-0.035032723,15.0,album,C2,0.7148499856356701
0.4821046,-0.06291364,26.0,wanna,C2,0.7076381136706267
1.2809863,-0.08396161,44.0,drink,C1,0.5610783443582157
1.9234837,0.012611863,66.0,join,C1,0.6590235580996574
0.5781677,-0.081191465,31.0,attending,C2,0.6972736863206923
0.57248753,-0.058828987,33.0,headache,C2,0.6986866855512602
1.9022372,-0.019856181,60.0,flipboard,C1,0.6628546134595736
0.050892573,-0.009174833,11.0,developing,C2,0.700757721202657
0.889914,-0.105592966,41.0,version,C2,0.6315889290976271
1.7109565,-0.09171351,43.0,power,C1,0.6509752570935088
0.7469138,-0.07616053,19.0,value,C2,0.6887235043853871
1.780681,0.34216568,67.0,service,C1,0.5749978424633023
0.2884119,-0.018524593,10.0,battle,C2,0.7127971936275009
0.33844835,-0.02398098,18.0,pnid,C2,0.7141606755619533
0.4697453,0.00047203887,15.0,stand,C2,0.713030351814528
0.83582824,-0.02042609,23.0,blogger,C2,0.6774776252647985
0.7261334,-0.038069542,20.0,shirt,C2,0.6956550136094819
1.269488,-0.13421164,44.0,band,C1,0.5587559465699119
1.2928287,-0.13200793,41.0,food,C1,0.562678316855575
0.37157068,-0.03002615,14.0,cream,C2,0.7149435453283243
2.0590234,-0.1195465,71.0,interactive,C1,0.6710467987597455
3.6085904,-0.6784982,216.0,map,C5,0.6362649613984053
0.59623456,0.20074503,22.0,groupon,C2,0.6617730261786349
1.0604253,0.09035306,39.0,reward,C2,0.5889936021355398
0.9584047,0.1705973,29.0,type,C2,0.6172717067505428
3.5159178,0.49518296,171.0,news,C5,0.556920419105381
1.1477805,-0.1002076,42.0,traffic,C1,0.4828503465023251
1.7751012,0.003074133,49.0,site,C1,0.6486549408220375
0.16997643,0.023101214,11.0,doubt,C2,0.7059093305885302
3.3576715,-0.22830462,125.0,last,C5,0.6199678272627777
0.47563502,-0.029352417,14.0,weird,C2,0.7138815875635002
0.6233721,-0.016939638,18.0,name,C2,0.7064222779117671
3.4932315,-0.31799197,127.0,phone,C5,0.6324442041380182
0.5542986,-0.04246527,22.0,droid,C2,0.7094786323786528
0.15866652,-0.021132283,10.0,agnerd,C2,0.7073699064432023
2.5896814,-0.08397486,68.0,laptop,C1,0.6441131683023851
1.6607429,-0.09297955,48.0,follow,C1,0.6517667986249296
1.6341025,1.0723695,108.0,launching,C1,0.5139884295610083
-0.0657301,0.24020219,11.0,denies,C2,0.662707828331699
0.08905257,0.12712505,11.0,debut,C2,0.6872504493071812
0.7289243,0.08183578,38.0,report,C2,0.6676316710130429
1.9656832,-0.09617914,65.0,post,C1,0.6710471521994459
0.60140836,-0.0035321442,18.0,easy,C2,0.7072332649278825
0.67892,0.014653275,27.0,yesterday,C2,0.6951316147149058
0.13587786,-0.011348408,10.0,ridiculous,C2,0.7060628093577033
2.5955925,-0.588748,211.0,popup,C5,0.5770846713106391
0.34422052,-0.043381162,15.0,fan,C2,0.7138573602166253
1.2517666,-0.019512799,28.0,space,C1,0.48680127947318746
1.6917998,-0.11884021,72.0,tomorrow,C1,0.659357640296805
3.4752297,-0.23683278,128.0,thing,C5,0.6343563436219919
0.63314664,-0.024329502,18.0,earth,C2,0.7058252162298737
0.2150031,-0.014372127,13.0,face,C2,0.7106546343606825
2.376981,-0.121163346,63.0,company,C1,0.6632134695833912
0.74646384,0.025870819,25.0,stay,C2,0.6869326585101785
0.31993133,-0.028043495,10.0,tune,C2,0.7134073097107185
0.1681239,-0.049679298,11.0,showcase,C2,0.706574202262618
0.51252556,-0.011055495,23.0,ckers,C2,0.7107786274678124
0.9384268,-0.062191036,33.0,thank,C2,0.6400395344874126
0.85143846,-0.077478915,31.0,touchingstories,C2,0.6627605681127904
0.21609122,-0.035308227,10.0,preso,C2,0.709803562971765
3.1084573,-0.20129377,141.0,thanks,C5,0.6017159242259448
1.3535893,-0.08016061,43.0,trying,C1,0.5879161772443793
0.774396,-0.054087404,18.0,contact,C2,0.6879423612292207
4.1295247,-0.09758946,116.0,japan,C5,0.6369620882470436
0.42354178,-0.027148655,12.0,created,C2,0.7144925219752001
1.3974302,-0.14120428,51.0,person,C1,0.6110106352600121
0.16696158,-0.0036088973,11.0,finder,C2,0.7077395747213345
0.3596606,-0.040837776,14.0,mention,C2,0.7142548510286897
0.7910928,-0.026813168,23.0,speech,C2,0.6854833295537867
0.44371653,-0.014823557,14.0,conf,C2,0.7144682004904366
0.6089724,-0.013228788,18.0,sxswh,C2,0.70734599592138
1.3082333,-0.037783835,44.0,blog,C1,0.5639871853292868
1.8574436,-0.08816859,80.0,doe,C1,0.6656962974630043
1.8912808,-0.114081055,58.0,charger,C1,0.6685772421912706
0.23290414,0.01946961,11.0,changed,C2,0.7088730367264908
0.9235639,-0.059338182,20.0,mind,C2,0.6568023603636506
3.6895032,-0.045571633,151.0,next,C5,0.6459540718398875
1.2286688,-0.02088907,47.0,wonder,C1,0.525796025157187
0.35404944,-0.033799764,13.0,tip,C2,0.7145251762202408
0.046629623,-0.026055418,12.0,shiny,C2,0.7004810101269271
1.0897857,0.06435843,45.0,nerd,C2,0.5671876293742238
0.63261795,-0.073257424,41.0,cont,C2,0.6824559303542895
0.9060199,0.21102558,52.0,another,C2,0.5949653219340789
0.77739835,-0.08221366,34.0,local,C2,0.6724646611082382
1.0443087,-0.08745375,39.0,industry,C2,0.5831193453002365
2.1181686,-0.064140886,68.0,gsdm,C1,0.669427545279245
1.09122,0.24680403,38.0,buzz,C2,0.5670475666983468
0.6505341,-0.03492599,20.0,gadget,C2,0.7039682119852886
2.291337,0.21458799,83.0,could,C1,0.6273478469406313
1.4516066,-0.105329104,55.0,seen,C1,0.6275417191840114
0.27767828,-0.05008966,24.0,opened,C2,0.708618432591933
2.2072175,-0.22859158,89.0,ipads,C1,0.658744585379176
0.06952082,-0.023996826,10.0,sayin,C2,0.7018759683162251
0.9441844,0.12583752,39.0,launched,C2,0.6182638804299713
0.7868195,-0.072519176,31.0,checkins,C2,0.6761439007387974
1.1257745,-0.110170856,31.0,month,C2,0.5549396527066466
-0.13115281,-0.031759635,14.0,bizzy,C2,0.687763565073927
1.4703408,-0.09388261,55.0,left,C1,0.6309632979280565
0.85182333,-0.073711224,42.0,brain,C2,0.6464276734511417
0.102333814,-0.03729919,15.0,bettersearch,C2,0.7037010507685331
0.79785043,0.012922872,22.0,engine,C2,0.6824231783743424
2.0966158,-0.0462027,52.0,content,C1,0.6638644116752299
0.5471135,-0.038836967,14.0,existence,C2,0.7108257769097778
0.5305489,-0.035430897,18.0,saved,C2,0.7119479382868725
0.86982733,-0.029711148,26.0,enchantment,C2,0.6685592569393318
0.7132682,-0.06845608,30.0,award,C2,0.6884238547405204
1.0612407,-0.068422504,33.0,read,C2,0.5923898689947903
-0.114487305,-0.018974358,10.0,unboxing,C2,0.6891052501195792
1.2448514,-0.005940664,40.0,thought,C1,0.5134762709083556
0.9315227,-0.0019749883,29.0,earthquake,C2,0.6502646772013332
0.31971434,-0.029312292,13.0,tsunami,C2,0.7141262665825922
1.0416105,-0.059083495,45.0,school,C2,0.5760594197864675
1.7563223,-0.10811503,68.0,marketing,C1,0.6645219747243155
0.77729696,-0.037561364,37.0,expert,C2,0.6736635406056313
0.3154342,0.12006913,25.0,cnet,C2,0.6907038588015477
1.481872,0.30366254,265.0,temporary,C1,0.5333587914940527
1.8224547,-0.21949027,103.0,congress,C1,0.6462156868840925
1.4000397,-0.08578368,46.0,happy,C1,0.6070351916864093
1.1964678,-0.04359247,33.0,hipster,C1,0.474161385558711
1.6465924,-0.1459117,84.0,win,C1,0.6501686996385347
0.3649109,-0.020150268,15.0,support,C2,0.715007411910578
0.13469754,-0.0059544058,15.0,headed,C2,0.7061011141851747
0.5571677,-0.06422907,22.0,enjoy,C2,0.7070842166436182
0.7395503,-0.05540332,26.0,funny,C2,0.6900185210732659
0.34383017,0.013236307,13.0,matter,C2,0.7124399395364884
0.8318556,-0.11361895,34.0,minute,C2,0.6546534228023364
1.0904657,0.021932455,27.0,point,C2,0.5987410463319269
0.5429139,-0.050359607,22.0,least,C2,0.7093597206099734
3.0833037,0.14060858,100.0,twitter,C1,0.5222678745319943
0.3170674,-0.04038659,13.0,devs,C2,0.7134774433983969
0.8160943,0.088651635,34.0,maybe,C2,0.6575368954686096
0.62487084,-0.04218874,18.0,together,C2,0.7060742726730042
3.26926,-0.19665974,151.0,cool,C5,0.6317177273769405
0.8284343,-0.09485253,40.0,uxdes,C2,0.6512064667150296
0.2308809,0.005732797,11.0,remember,C2,0.7100874736840086
0.9573242,-0.027952217,24.0,audience,C2,0.6477952116969085
1.8244516,-0.076079875,41.0,experience,C1,0.6545325279575851
0.91554123,-0.011410876,20.0,part,C2,0.6612420496340115
1.1898936,-0.09373429,53.0,waiting,C1,0.5332763936088208
0.38070917,-0.026760513,13.0,mine,C2,0.7149430415109768
2.3557518,-0.21078546,113.0,download,C1,0.6199966043695322
2.504501,-0.13187753,72.0,place,C1,0.6515941891084122
0.63653356,-0.023335578,17.0,seo,C2,0.7055367842619102
0.60930794,-0.04571715,22.0,samsung,C2,0.7060881114279391
0.16514103,0.0005144271,10.0,sony,C2,0.707257259242771
0.3194213,-0.014504019,18.0,atx,C2,0.7136755335763156
0.78930765,0.055484727,32.0,south,C2,0.6703620067580092
2.1545787,-0.100049496,62.0,get,C1,0.6691629812801744
0.23913504,-0.023885444,12.0,movie,C2,0.7116359968165018
0.123320706,-0.014174318,10.0,beautiful,C2,0.7053620065038414
1.5480462,-0.1152615,43.0,amazing,C1,0.6336685391233966
0.574618,-0.04916511,15.0,focus,C2,0.708775898646491
0.3792288,0.02678351,18.0,chat,C2,0.7107116090299546
1.2691123,-0.03871527,45.0,share,C1,0.5480546547753573
1.8390573,-0.09296588,49.0,info,C1,0.6625627998801497
1.1475374,-0.05248642,35.0,turn,C2,0.5459682649144866
1.9735389,-0.08523363,49.0,business,C1,0.6648015243322762
1.9683777,-0.13424233,46.0,card,C1,0.661921659613428
1.3119094,-0.067057036,48.0,sold,C1,0.5783128584011596
0.571477,-0.03860862,19.0,model,C2,0.709720966175006
0.9841547,-0.027420525,25.0,beta,C2,0.63880973862725
0.35813066,-0.07553374,14.0,testing,C2,0.7098459211225073
2.572812,-0.12253906,81.0,away,C1,0.6352878428783892
1.0349268,-0.0461521,39.0,wifi,C2,0.5955238903604968
0.46042007,-0.036226355,16.0,black,C2,0.7141408132985696
0.2633844,-0.04097286,11.0,cover,C2,0.7115490070710001
1.0117083,-0.053986534,29.0,house,C2,0.6222129042130069
0.49090624,-0.02428316,20.0,wondering,C2,0.7130303789103245
0.629296,-0.07123523,18.0,worth,C2,0.7023267568202157
1.2815248,-0.03413776,48.0,convention,C1,0.5581796610199001
1.0164102,0.03544447,44.0,center,C2,0.5975333428949534
1.1501555,-0.04553628,33.0,everything,C2,0.5510866310948442
0.7150043,-0.034140285,21.0,except,C2,0.6969379342705535
2.1606662,-0.079784594,61.0,white,C1,0.6683706800201652
0.36055598,-0.034317672,11.0,promo,C2,0.7140777581572777
0.5538257,-0.02672777,17.0,suck,C2,0.7111338094593491
0.694303,-0.057410154,22.0,film,C2,0.6974053229667578
0.6210688,-0.07709114,32.0,selling,C2,0.6941232327580822
0.26652637,-0.0016207075,12.0,poursite,C2,0.712026800997897
0.4346498,0.0037336724,17.0,learning,C2,0.7133541966526159
1.759447,-0.04497352,48.0,life,C1,0.6550327346547754
0.29898578,-0.015824648,12.0,impact,C2,0.713566687922227
1.0225334,0.04757868,34.0,real,C2,0.6127238801588695
1.2987058,-0.11393341,51.0,guide,C1,0.5813631810136916
0.016081892,-0.04249323,13.0,limited,C2,0.6977461842272391
0.42394283,-0.037852682,23.0,travel,C2,0.7123606026330561
1.0073528,-0.11453013,52.0,heading,C2,0.5626986016440281
0.5575927,0.092903025,35.0,aclu,C2,0.6841439960340489
0.3869635,-0.009661598,14.0,walk,C2,0.71474259284379
0.100002445,-0.043718748,10.0,short,C2,0.7029702918751932
0.08013222,-0.020230781,10.0,essential,C2,0.7026343200249214
1.3979738,0.042073216,34.0,tool,C1,0.5533926059264187
0.24551739,-0.029929008,13.0,tradeshow,C2,0.7118201431355553
1.5052197,-0.22523184,58.0,demo,C1,0.6243823426382343
0.087435655,-0.030185811,10.0,following,C2,0.7028794062658372
0.11010104,-0.009406776,12.0,realtime,C2,0.7047586536932966
1.1001617,-0.06764688,34.0,listening,C2,0.571355654347019
0.75245875,-0.05833692,22.0,pick,C2,0.6899540634901181
0.8374273,-0.028263161,29.0,grab,C2,0.6728322253641246
0.4546674,-0.021782793,12.0,quick,C2,0.7139608922130208
0.5874859,-0.03149845,24.0,barry,C2,0.7071473322837469
0.8294594,-0.058200136,36.0,diller,C2,0.6637693669526815
0.29039997,-0.050050437,14.0,lunch,C2,0.7119809867084576
0.6097626,-0.028070543,16.0,hotel,C2,0.7076284804443509
0.29881155,-0.01845085,11.0,seriously,C2,0.7133705380806332
1.1684353,-0.106136754,37.0,lost,C1,0.4828148256234142
0.8984855,-0.10314631,33.0,schedule,C2,0.6429089342295727
2.032979,-0.042350642,69.0,ready,C1,0.6682204026202414
0.07071751,0.14541644,20.0,rumored,C2,0.6826140946834407
0.8214111,-0.03794641,23.0,went,C2,0.679944184132558
0.9681096,-0.031670555,37.0,folk,C2,0.6271416148019794
0.72434056,-0.040520906,22.0,learn,C2,0.6952395978371317
0.7861506,-0.0859406,28.0,security,C2,0.6765453454774045
2.541537,-0.20587665,83.0,work,C1,0.6297962601466515
0.57865834,-0.04175898,20.0,development,C2,0.7089356678005965
1.8258116,-0.13129929,61.0,developer,C1,0.6667979625557335
1.5997701,-0.099324204,61.0,winning,C1,0.6516093243741452
0.71844596,-0.0812408,27.0,picture,C2,0.6881028236565563
0.6539994,-0.05375863,17.0,spent,C2,0.7026167534714753
1.5803261,-0.050125286,42.0,used,C1,0.6334173578305413
0.20689695,-0.021986209,11.0,couple,C2,0.7100695091443326
1.013087,-0.10043878,27.0,city,C2,0.6149125561397792
1.3580277,-0.19355044,69.0,block,C1,0.6055162229028219
1.1391456,-0.009779861,29.0,behind,C2,0.5717567008702082
0.6508719,-0.03671517,15.0,email,C2,0.7038693361243524
2.2261236,-0.06716411,68.0,give,C1,0.6675822078718676
